14,Los Angeles Dodgers ,Dodger Stadium,56000,Los Angeles California,Grass,National,1962,400,122,Modern,Open,0,3,13,50,17,1500,20,340,5,1,Baseball Cap,22.99,0,2,Baseball Bat,89.39,0,3,Team pennant,17.99,0,4,Autographed baseball,25.99,0,5,Team Jersey,199.99,0
15,Miami Marlins,Marlins Park,36742,Miami Florida,Grass,National,2012,407,124,Contemporary ,Retractable,0,5,2,600,27,210,30,930,4,1255,11,965,5,1,Baseball Cap,22.99,0,2,Baseball Bat,89.39,0,3,Team pennant,17.99,0,4,Autographed baseball,25.99,0,5,Team Jersey,199.99,0
16,Milwaukee Brewers,Miller Park,41900,Milwaukee Wisconsin,Grass,National,2001,400,122,Retro Modern,Retractable,0,3,29,430,5,80,17,300,5,1,Baseball Cap,22.99,0,2,Baseball Bat,89.39,0,3,Team pennant,17.99,0,4,Autographed baseball,25.99,0,5,Team Jersey,199.99,0
17,Minnesota Twins,Target Field,38885,Minneapolis Minnesota,Grass,American,2010,404,123,Retro Modern,Open,0,4,14,1500,26,465,16,300,25,1390,5,1,Baseball Cap,22.99,0,2,Baseball Bat,89.39,0,3,Team pennant,17.99,0,4,Autographed baseball,25.99,0,5,Team Jersey,199.99,0
18,New York Mets,Citi Field,41922,Queens New York,Grass,National,2009,408,124,Retro Classic,Open,0,2,4,195,19,50,5,1,Baseball Cap,22.99,0,2,Baseball Bat,89.39,0,3,Team pennant,17.99,0,4,Autographed baseball,25.99,0,5,Team Jersey,199.99,0
19,New York Yankees,Yankee Stadium,47422,Bronx New York,Grass,American,2009,408,124,Retro Classic,Open,0,3,22,315,21,80,18,50,5,1,Baseball Cap,22.99,0,2,Baseball Bat,89.39,0,3,Team pennant,17.99,0,4,Autographed baseball,25.99,0,5,Team Jersey,199.99,0
20,Oakland Athletics,Oakland–Alameda County Coliseum ,47170,Oakland California,Grass,American,1966,400,122,Multipurpose,Open,0,3,24,50,14,340,1,650,5,1,Baseball Cap,22.99,0,2,Baseball Bat,89.39,0,3,Team pennant,17.99,0,4,Autographed baseball,25.99,0,5,Team Jersey,199.99,0
21,Philadelphia Phillies,Citizens Bank Park,43651,Philadelphia Pennsylvania,Grass,National,2004,401,122,Retro Classic,Open,0,2,19,80,3,90,5,1,Baseball Cap,22.99,0,2,Baseball Bat,89.39,0,3,Team pennant,17.99,0,4,Autographed baseball,25.99,0,5,Team Jersey,199.99,0
22,Pittsburgh Pirates,PNC Park,38362,Pittsburgh Pennsylvania,Grass,National,2001,399,122,Retro Classic,Open,0,5,30,195,29,225,8,115,7,260,19,315,5,1,Baseball Cap,22.99,0,2,Baseball Bat,89.39,0,3,Team pennant,17.99,0,4,Autographed baseball,25.99,0,5,Team Jersey,199.99,0
23,San Diego Padres,Petco Park,40209,San Diego California,Grass,National,2004,396,121,Retro Modern,Open,0,3,9,830,1,300,13,110,5,1,Baseball Cap,22.99,0,2,Baseball Bat,89.39,0,3,Team pennant,17.99,0,4,Autographed baseball,25.99,0,5,Team Jersey,199.99,0
24,San Francisco Giants,AT&T Park,41915,San Francisco California,Grass,National,2000,399,122,Retro Classic,Open,0,2,25,680,20,50,5,1,Baseball Cap,22.99,0,2,Baseball Bat,89.39,0,3,Team pennant,17.99,0,4,Autographed baseball,25.99,0,5,Team Jersey,199.99,0
25,Seattle Mariners,Safeco Field,47943,Seattle Washington,Grass,American,1999,401,122,Retro Modern,Retractable,0,3,29,2070,17,1390,24,680,5,1,Baseball Cap,22.99,0,2,Baseball Bat,89.39,0,3,Team pennant,17.99,0,4,Autographed baseball,25.99,0,5,Team Jersey,199.99,0
26,St. Louis Cardinals,Busch Stadium,45529,St. Louis Missouri,Grass,National,2006,400,122,Retro Classic,Open,0,4,11,680,7,310,17,465,12,235,5,1,Baseball Cap,22.99,0,2,Baseball Bat,89.39,0,3,Team pennant,17.99,0,4,Autographed baseball,25.99,0,5,Team Jersey,199.99,0
27,Tampa Bay Rays,Tropicana Field,31042,St. Petersburg Florida,AstroTurf GameDay Grass,American,1990,404,123,Multipurpose,Fixed,0,3,7,790,15,210,11,790,5,1,Baseball Cap,22.99,0,2,Baseball Bat,89.39,0,3,Team pennant,17.99,0,4,Autographed baseball,25.99,0,5,Team Jersey,199.99,0
28,Texas Rangers,Globe Life Park in Arlington,48114,Arlington Texas,Grass,American,1994,400,122,Retro Classic,Open,0,5,1,870,12,460,2,740,11,230,9,650,5,1,Baseball Cap,22.99,0,2,Baseball Bat,89.39,0,3,Team pennant,17.99,0,4,Autographed baseball,25.99,0,5,Team Jersey,199.99,0
29,Toronto Blue Jays,Rogers Centre,49282,Toronto Ontario,AstroTurf GameDay Grass 3D,American,1989,400,122,Multipurpose,Retractable,0,5,22,225,16,430,10,210,4,430,25,2070,5,1,Baseball Cap,22.99,0,2,Baseball Bat,89.39,0,3,Team pennant,17.99,0,4,Autographed baseball,25.99,0,5,Team Jersey,199.99,0
30,Washington Nationals,Nationals Park,41339,Washington D.C.,Grass,National,2008,402,123,Retro Modern,Open,0,4,3,50,22,195,2,560,15,930,5,1,Baseball Cap,22.99,0,2,Baseball Bat,89.39,0,3,Team pennant,17.99,0,4,Autographed baseball,25.99,0,5,Team Jersey,199.99,0
